0SY3E	8	a	The boy is smiling at the dog. The boy has his arms crossed. The dog is looking at the boy. The dog is smiling back at the boy.  
CRO9A	4	a	There are in the forest. They are mountains in the background. Papa bear is sitting on a rock. Papa bear is looking at the baby bear. Papa bear has hand in the air. Baby bear is looking at Papa bear   
FPC9U	4	a	They are on a soccer field. You have two different teams. The boy in the red shorts is kicking the ball Everyone is after the ball. You have some guarding the goal.
7HZC9	5	a	They are at a birthday party. Everyone is on the floor surrounding each other. The boy is opening gifts. The boy has his mouth wide open. " There toys everywhere." The kids are frowning. They family is in the kitchen.
OXGML	10	a	Everyone is smiling. The boy is hugging his grandmother. There are things on the table. "Everyone is looking at the grandmother and grandsons hug."
3V5FI	4	a	Everyone is outside playing basketball. The girl has her hands in the air. The boy in orange has the ball. The boy in purple is trying to get the ball. The boy in green is behind watching closely.
POQJK	8	a	There are three boys and one girl they are running in a race. Two of the boys are ahead of the third boy the girl is also ahead of the boy. They are on a track. 
GK0GC	8	a	There are two boys. They have set up a Lemonade stand. It is snowing and windy and there is snow all around them. The boys are dressed in hats and coats and scarves. The first boy is saying something to the second the boy is frowning. There boy is looking at each other. There is a big sign over the lemonade stand that says "Lemonade."
W4T4G	11	a	There is a boy he is shouting something. He is standing in front of a closet the closet is open. The boy is holding the sleeve of a shirt in the closet. There boy is in his room.  The boy is looking in another direction.  The boy is looking for something in the closet.
HAESN	12	a	There is a boy. The boy is in the room. He is sitting on the floor in front of his dresser. The last drawer is opened.  There are clothes in the drawer. The boy is placing his clothing in the drawer.  There is a pair of shoes on the floor.  There are items on the dresser across the room.   
4ORBW	8	a	There are three boys and two girls they are all sitting at a table. There is a pizza on the table each person has a plate and a cup in front of them. The first boy is taking a bite of pizza the second is reaching for a slice of pizza and the third is reaching for a slice of pizza. They first girl is about to take a bite of her pizza and the second is picking her slice up from off the plate.
GTFEW	4	a	There are two boys. The first boy is holding a plate the plate has food on it. The second boy is looking down at the plate he is taking food off the plate. There are cookies on the plate.  There are different variations on the plate.
TMJDV	1	a	There is snow on the ground the trees are bare. A gopher dressed in a sweater pants shoes and socks is running towards a hole. He is holding a newspaper and a purple cushion. "His shoes are coming off as hes running." There gopher is looking back at something.  The gopher is running from something.  There are snow and trees everywhere.
7HLCF	6	a	There is a boy and a woman they are both looking down at a pot the boy is frowning. There are spices next to the pot. "The woman has a spoon in her hand shes stirring the pot." There pot is sitting on a heating pan.  The pot is yellow. The pot has steam coming out of it.
ZX08G	8	a	There is a woman a boy and a man they are sitting at a table. There is a plate in front of each person. The woman is holding a bowl of something in front of the boy and he is scooping something out of it the woman and the boy is smiling. The man is also holding a bowl and he is scooping something out of it. There is a plate of meatloaf in the middle of the table.
W866O	8	a	There are three boys and one girl. The first boy is holding onto the arm of the second boy he is saying something. The other two boys and the girl are looking at the first boy. "There boy that has the other boys arms mouth is wide opened."  The kids are looking at the boy in the red jacket. The girl is holding on to her book bag straps. The boy is holding the door handle. Everyone is frowning.
8K1QM	13	a	There are three boys sitting on a bench. The first boy is smiling and holding up his hand. The second boy is pointing to the second boy he is frowning and looking at the first boy. There other boy is looking in a different direction. There are stairs behind the boy.  They all have the same uniform.
138JW	12	a	There are six baskets of fruits. The first basket has a pear a plum a peach a orange and a red and green apple. The second basket has a banana a peach a pear a pear and a red and green apple. The third basket has a banana a plum a pear a orange and a red and green apple. The fourth basket has a banana a orange a plum a orange and a red and green apple. The fifth basket has a pear a banana a plum a peach and a red and green apple. The sixth basket has a banana a pear a plum a orange and a red and green apple.
4PS9Z	13	a	There is a boy and a woman they are in a car. The woman is in the drivers seat her hands are on the steering wheel she is looking back at the boy. The boy is sitting in the back of the car he is putting on his seatbelt and is saying something to the woman. There are books beside the boy the books are falling to the floor. The boy is frowning. The woman is grinning. There are books on the backseat. 
PN3TB	12	a	There is a man and a boy. The man has books in his hand he is opening the door but looking back at the boy. The man Is smiling.\xa0 The boy is grabbing something from a shelf. There are plants on the shelf. 
OVYF0	12	a	There is a boy he is looking inside a box the box is full of equipment. On the floor around the box is a bat a puck a frisbee and a helmet. In the boys hand is a roller skate. 
N62AZ	13	a	There is a boy he has his hand on the phone. Beside him is a table with displays of trucks. The boy is frowning. There phone is hanging on the wall. The trucks on the display are in different colors.
NF1VC	8	a	There are three boys and two girls. They are all sitting around a table with plates and cups in front of them. There is a plate in the middle of the table and a orange pitcher. The first boy\xa0 is standing and reaching towards the plate. The second boy is picking up something off the plate. The other kids are eating something.  They are outside. 
MEO48	8	a	There are four boys three are sitting down around a board game. The fourth boy is on his knees by a table. The table has a box of pizza on it napkins cups and a bottle of soda. The boy is looking back at his friends. One of the three boys has his arms up he is smiling. There is a table to play games on. 
OYD5C	12	a	There are two boys there is a toy on the ground. The first boy is reaching down to pick up the toy and the second is looking at the first. They are in a park there is a bench and a trash can behind them. 
1BM6K	12	a	There\xa0 is a boy and a girl with a garbage bag between them. They both have gloves on the girl is holding open the bag and the boy is putting something into the bag. Behind them a girl is leaning down to pick up something behind her other people are also picking up trash and holding open garbage bags. 
7PGFT	7	a	There are two boys the first one is standing and smiling. The second boy is falling he has a long rope in his hand his mouth is open. There first boy has his hands near his chest. The first boy is looking at the second boy.  The second boy legs in the air.  They were playing tug of war.
3D12B	8	a	There is a giraffe and a bird. The bird is sitting in the branches of a tree he is looking at the giraffe. The giraffe is looking at the bird he is smiling and saying something. There bird is red. The giraffe is yellow and black with spots.  The bird is small. The giraffe is long.
W44UK	8	a	There is a woman and a girl. The woman is hugging the girl the girl is smiling. The girl has flowers in her hand. There girl is blushing.
EC2QE	4	a	There are three boys the first one is reaching out for something. The second boy is looking at the first boy he is holding something out to the third boy. The third boy is reaching for the thing in the second boys hand. There are in the park.  There is someone behind the boys. There are trees everywhere.
VXVZQ	4	a	There are three girls and one boy. The first girl has a baggie full of cookies she is holding out the bag to the second girl they are both smiling. The third girl is taking a bite of her cookie. The boy is holding his cookie in his hand. 
GD80D	3	a	There is a boy he is frowning. He is reaching down to pick up something from the basket in front of him. There is a table beside him it is covered in papers paintbrushes and a box with a red airplane on it. In the basket is wooden pieces in the boys left hand is one of the wooden pieces painted red. The boy is sitting in the chair.  The boy is looking at the manual. The boy has something in his hand. 
Y5LYW	3	a	There is a boy he has his hand on his head his other hand is holding a hammer. He is standing at a wooden table. The wooden table has crooked nails on it and a wooden bird house. "The bird house has a nail sticking out the top and a missing slant in its roof." Behind the boy is a shelf of different colored paints and a box of wooden boards. The boy is frowning and looking down at the bird house. There is a shelf of different varieties of paint. There is more wood behind the boy. There is a box of nails on the table. 
DC5IW	2	a	There is a woman standing by a table. There is a dog at the table. The woman has a notepad and pen in her hand she is frowning. The woman has a apron and a cap on. There is a man and a woman on either side of the dog they are both smiling. 
T8H7Q	3	a	There is six kids each playing a different kind of sport. The first boy is playing soccer. The second boy is playing football he has a helmet on his head. The first girl is jumping over a creek. The second girl is playing baseball. The third boy is playing tennis. The third girl is running.
TLTHY	13	a	There is a woman and a boy. Behind the counter is another woman she is smiling. She is looking at the book in the boys hand. The boy is also looking at the book and smiling. The woman is looking at something on the counter. Behind them are shelves filled with books. They are in a bookstore.  The woman is holding her purse.  The woman behind the counter is looking at the boy. 
IGDBH	12	a	There is a boy. He is in the bathroom. He is putting his towel on the rack. There is a white and green shower curtain behind him. 
CVE5S	11	a	There is a mom and her son. The mom has a shopping cart in her hands. She is looking at the boy. The boy is behind her. He is holding something up I and is saying something. There is a sign that says "Sale" There is another sign that says "Top Hits" There are shelves of radio behind the boy. Next to the woman there are shelves of box TVs.
UIDO6	12	a	There is a woman and a boy. The boy Is getting up from the table. On the table is a plate covered in crumbs a crumpled napkin an empty glass a carton of milk and a loaf of bread. The mom is walking in with flowers in her hand. She is looking at the boy get up.
IRE3L	12	a	There is a man sitting in a sofa. He is reading a newspaper. Behind him is a table with a fish bowl on top of it. There is a goldfish inside of it. The fish looks sad. The man and his sofa are dripping with water. He is looking back at the fish. 
JZ5B0	5	a	There is a blue place mat. It has three plates on it one with a picture of an apple and another with a berries. The plates vary in size. It also has two bowls. One bigger than the other. It also has a cup with a picture of fruit on it. 
8MR6O	13	a	There is a boy. He standing next to a table. On the table there is a plate with two apples and a banana on it. The boy s reaching for the banana. There is a opening in the wall leading to the living room. A woman is sitting in a chair looking back at the boy. Two kids sit across from her on a sofa. They too are looking at the boy.
8CZ2S	8	a	There are two groups of families. The mother and father as well the mother from the second group are all sitting at a table. They all have glasses of lemonade. In the middle of the table is a plate of cake. The boy from the first family is smiling and holding a jug of lemonade. The boy from the second family is standing beside his mother and reaching out to shake the hand of the father from the first family.
PCVZB	12	a	There is a boy. He is laying on his bed with a book open on the pillow. A black sweater is on the bed under his leg. There are checker pieces strewn across the floor. "Theres also a bag of chips on the floor and shoes." The boy is calling out something. "There are items sitting on the boys window sill." "There is a red sweater hanging on the boys bed rail." " There are a pair of shoes near the boys bed."  There are books on the floor. There is a checker board on the floor.
QGTY2	13	a	There is a boy and his father. The father is sitting in a sofa with a lamp on and he is reading the newspaper. The boy is standing beside him holding two pieces of a camera in his hand. The father looks displeased. The boy is looking down and frowning. 
KOCW0	13	a	There is an elephant and four birds. "The Elephant has its trunk fully extended." The birds are resting on the elephants trunk and looking every other way but at the elephant. The elephant is saying something. "There elephants eyebrows are up." The elephants are standing next to a big long bush.
CCH5E	6	a	There is a boy and a man. The boy is holding a cup out to the man and is saying something. The man is behind the counter. "He is leaning over to see whats in the boys hand." The man has a vest on and a name tag. "Behind them on the top wall is a menu and below that is a rack with pizzas in it." An ice cream station sits to the right of the man.
I0YWL	13	a	There is a boy. He has the door open and is shouting something to the man outside. The boy has a pair of shoes and socks in either hand. Outside the man is standing by a car. Inside the car someone is standing behind the steering wheel. 
Q8QH7	8	a	There are two boys and one girl. The first boy is standing in the doorway smiling. He has a ball cap in his hand. The boy and the girl are walking towards him. 
ZZRG1	2	a	There is a boy and a woman. The box has swim shorts on and is holding a green floating device. He is pointing to a sign behind him. The woman is looking at the boy she also has swimwear on and a blue cap. Behind them is a big swimming pool. There girl has a whistle around her neck. There are people in the pool. There are people around the pool.
NFPBJ	6	a	There are two boys and a girl. The boys are standing together behind the girl talking to each other. The girl has a golf puck in her hand and she is looking down at the ball. In front of her is a curved slab of rock. There is also a windmill in the distance and a bridge. The boy both have a golf puck in their hand.  The boy in red has something in his other hand.  
QRVOX	2	a	There is a boy and a girl. They are both sitting at a table. On the table is a board game. The boy is smiling and looking down at the board. The girl is frowning and looking at the boy. There boy is pointing at the board.  The something on the table next to the game board.
KO9GR	8	a	There are two boys. between them is a air hockey table. The first boy is smiling. The second is reaching into the compartment and pulling out the puck. 
T1PBW	8	a	There are two boys and two girls. They are sitting at a table for lunch. The two boys are both saying something and making gestures with their hands. The girl sitting beside them are looking at them and is picking up her milk. The girl across from them is looking at them.
4S2EA	3	a	There is a cow eating grass. there is a white fence a little ways away. A girl is standing behind the fence watching the cow eat. There cow is white with brown spots.  The girl is resting her arms on the fence.
OI4BB	7	a	There is a man he is water skiing. "There is a long spiny creature making large arcs in the water with its body." The man is skiing through one of the arcs. The man is frowning. There man is holding a rope.  There are birds in the air. There are clouds in the air.  The man is wearing shorts.
UKNQU	12	a	There is a boy. He is lifting up the cuffs of his pants to reveal a pink and a blue sock. The boy is looking down at the socks mouth gaping. Behind him the school bus is pulling up. There boy has a book bag on his back.  The school bus is yellow.
RQEAY	8	a	There is a boy he is walking down a hall. Behind him three boys encircle this one boy. Two of the three boys has his hands on there hips and are smiling. The boy in the middle is looking down. His books are scattered on the floor. The boy walking down the hall is looking back at them.
CHY8S	3	a	There is a boy and a man. The man is wearing a green raincoat. The man is walking through the door. The boy is holding an orange umbrella. The boy is shaking the umbrella. The man is frowning. There man is pointing at the umbrella.  The boy has on a red coat.  Outside the house it is raining.
F47P5	8	a	There is a boy and a woman. The boy is saying something to the woman. The woman is wearing a yellow tracksuit. She has a basketball and a whistle in either hand. She is looking at the boy. There on a basketball court. The basketball court is fenced in. There are other people on the basketball court.
RDQWY	12	a	There is a boy. Beside him is a door. The boy is standing on a rug. The boy is pulling on his shoes. There are a pair of shoes on the other mat. The other mat is green. The shoes on the mat are brown.
A9UI4	2	a	There are two green fish. One has a sign in it\s mouth that says "No Fishing". The second fish is saying something to the first. Bubbles are rising up from the second fishes mouth. Below them is a sandy bed. 
188YH	3	a	There is a boy a girl and a man. The girl and the man are sitting at a desk. On the desk are a stack of papers and a pen. In the mans hand is another paper. Him and the girl are looking at the paper. The boy is standing beside the desk. He is looking down at the paper in his hand.
PWM6M	12	a	There is a boy. He is standing in front of a drawer. He has opened the top drawer and is holding a necklace with a watch at the end in his hand. There is a green box on top of the dresser. Behind the boy is a rocking chair with a quilt on it. 
8Z2LG	7	a	There is a man riding a horse. The man is dressed in metal armor. He is holding a jousting rod. Three sausages are skewered at the end of the rod. The man is smiling and the horse is running. A little ways ahead of them is a sign the says " Picnic Area". There man is standing on top of the horse. The horse legs are galloping into each other. The man is hoping for the ropes that are on the horse.
VCM4E	11	a	There is a mother a father and a son sitting in\xa0 a booth. On the table is plates of food. The mother is holding a basket of rolls. The boy Is biting into a hamburger. The father is putting butter on a roll. The father is frowning. There are cups on the table. " There are utensils next to everyones plate."  There is a couple sitting behind the family.
I3KES	11	a	There are two boys and a man. They are all sitting at a table. They have plates and glasses in front of them. "Theres a tray of lasagna in the middle of the table." They all have lasagna on there plates and are eating. 
F0KBU	13	a	There is a boy and a man in a fireman uniform. The fireman is putting a hose into the back of the fire truck. The boy is standing on the sidewalk and is pointing to something across from them. 
84HWN	7	a	There is a boy. He is standing some distance away from a ambulance. "Two EMTs are loading a patient into the back of the vehicle." "A little way from them a couple and there dog are watching whats happening." There boy is watching the scene. The boy has both hands in his pocket.
4IEYJ	2	a	There is a boy and his mom. There is also a man behind the counter. He is putting something into a bag. The boy is walking away from the counter. He has something in his hands and he is smiling. The mom is looking at the boy. The mom is frowning. There is a lady next to the front entrance.  There is a bookshelf next to the desk.  The mom has a stack of books in her hand.
ZUHIO	11	a	There are two boys. They are walking through a door that reads " Barclay Science Museum". They both have bags in their hands and are smiling. Behind them a man is behind a glass counter. A girl and a boy are walking around looking through the shelves. There is a man standing at the desk. The man is looking at the kids near the wall. The kids in the back are looking at something on the wall.
BS0RP	4	a	There is a mother possum and three baby possums. The mother and two of the baby possums are hanging upside down. But the possum at the end is hanging upright. He has his arms crossed. 
044M1	12	a	There is a spider. He is standing in the middle of a web. On his legs he has three red shoes. Around him are different kinds of shoes. 
53AUB	11	a	There are three boys and one girl. They are sitting around a board game. The first boy is laughing and pointing at the second. The third boy has his arms crossed and is looking down at the board. The girl is looking at the first boy. The girl is frowning. There is sitting in a chair.  The boy is frowning at the boy in the green.  The boy in the purple is looking down. The boy in the purple is crossing his arms.
SJ81T	8	a	There are two boys. They are sitting on the floor.  The boys are playing some kind of card game.  The boy in the red shirt has his face in his palm.  The boy in the green shirt is smiling.
B31LI	8	a	There are two boys and one girl. The boy and the girl are dressed in coats hats scarves and gloves. The second boy only has a jacket. There is snow on the ground. The first boy is rolling a snow ball on the ground. The girl is holding a smaller snow ball in her hand. The kids are playing in the snow. The boy in the jacket is frowning. The boy in the jacket is looking at the kids. The snow ball is very big. 
8UYCX	3	a	There are two boys and a dog. The two boys have jackets and hats on. The first boy is throwing a frisbee to the second boy. The dog is jumping up to the frisbee. There are in the back yard. The back yard is fenced in.  They have hats scarves gloves and a coat on.  The dog is white.
L83ZL	12	a	There is a boy and a dog. They are standing in front of\xa0 a towel rack. There are three towels on the rack. "The first towel is purple and it says His  the second towel is pink and it says Her the third towel is yellow with black stains all over it." The boy and the dog are looking at the yellow towel the boy is smiling and saying something.
MXO69	6	a	There are two boys and two girls. "They are standing in front of a table that has a sign labeled Chess Club on it." The first boy is handing his pen to the second boy who has his hands on a sheet of paper. The first boy is looking to the girl who is writing something on a piece of paper. He is saying something to the girl. There are different tables in the room. Each table has a flyer on it. There are a lot of people in the room.
1YAHX	7	a	There is a boy and a man. They are in a park. The man is riding a bike down the trail. The boy is walking across the trail in front of the man on the bike. He is looking down at his phone. The man is turning away from the boy. 
WGFGS	0	a	There is a boy in the sidewalk. He is looking at a car that is pulling out of the driveway. The tail lights are flashing. There boy stops in front of a house.  There is a big tree in front of the house.
8VWNU	6	a	There are two boys and one girl. They are standing in line to the water fountain. The girl is leaning over to drink from the water fountain. The first boy is looking back and smiling at the second boy. The second boy is looking at the first. 
AP6P8	13	a	There is a boy standing in the doorway. There is a woman looking down at him. The boy is saying something to the woman. There is a desk in the room and a shelf with books on it. A man is passing by the open door. There are books on the desk. There is a desk by the door.  There are alphabets on top of the wall.  There are posters on the wall.
EVKOR	8	a	There are five stars. The first star has a picture of a bird in it. The second star has a sun and clouds in it. The third star has a girl waving her hand. The fourth star has two boys standing side by side each other. The fifth star has a horse running with a black fence behind him.
O5RK9	12	a	There is a boy. He is looking behind him. He has a dustpan in his hand and he Is emptying it out into the garbage bag. The boy is frowning. There is a refrigerator next to the garbage bin.  There is a broom next to the bin. There are papers and notes posted on the refrigerator.
U7AYY	5	a	Thee is a boy and a man. The man is standing in front of a oven. There is a pot on the oven and he is putting something inside the pot. The boy is standing by\xa0 the doorway with an open book in his hands. The boy is saying something to the man. The man is looking at the boy.
QLI3K	13	a	There is a boy. He is standing on the porch and smiling. In his hand is a birds nest with eggs inside. Behind him is a wooden chair. His other hand is held up against the support beam. There are wooden blinds behind the boy.
DZOIW	13	a	There is a boy. He is leaning down on hands and knees on the sidewalk. There is a sandy mound between the crack in the sidewalk. The boy is looking down at the mound. 
ZJH7S	0	a	"Theres a woman standing behind a desk." There is a bear holding out a book towards her. Behind them the door is open. There is a big tree in the distance. There\s is a sign on the desk that says "Librarian."
0V6EN	3	a	There are clouds. One of the clouds has a face and is blowing wind across the sky. Behind the cloud is a big bright sun. Under the cloud are trees and birds are flying around. 
PJEO4	8	a	There is a man and a dog. The man is holding a red hoola hoop. The dog is hanging on the hoola hoop after attempting to jump through it. "The mans mouth is hanging open." There are in the park.  There is a big tree.  There is a cloud in the sky.
I3O26	12	a	There is a boy he is turning away from a sink. Beside the sink are shelves filled with clay pots and paint brushes. There boy has paint on his shirt.  At the top of the sink there is a roll of paper towels.
RZP1S	11	a	There are two boys. They are talking to each other in the gym. Behind them are other kids playing hoops. There the kids have a basketball in their hands.  There is a boy in the back that is trying to shoot the ball in the basketball goal.
U9D2J	0	a	There is a boy and a man. They are walking past a grey brick house with a running faucet on it. The boy is pointing to the running faucet. They are both looking at it and frowning. 
CBJJH	8	a	There are two boys and a girl. The first boy is holding a diagram in his hand. He is looking down at the diagram and smiling. The boy and the girl are also looking down at the diagram. The girl is frowning. There girl has her finger on her chin.  The diagram on the board is green.
LTT32	15	a	There is a waiter. He is wearing a black suit jacket and a black bow tie. He looks surprised. In one hand he is holding a plate of lobster and in the other he has a white cloth slung over his arm. 
BAKHY	3	a	"Theres a squirrel and a porcupine." They are standing next to a tree. The squirrel is standing in front of the porcupine and saying something. The squirrel is frowning. The porcupine is also frowning. He is holding a empty jug in his hand and is dripping with water.
T1CAF	1	a	There is a boy and a girl. They are standing in a classroom. The boy has a paper in his hand and is saying something. The girl also has a sheet of paper in her hand. Behind them a girl is putting a sheet of paper into a container. Behind her a boy is walking up to her.
2FZRK	3	a	There is a boy. He is sitting in front of a desk. On the desk is a computer books papers and a pencil. In the boys hand is\xa0 a sheet of paper. The boy is frowning. Behind the desk is a bulletin board with papers pinned up on it. 
M4ZRS	4	a	There are two boys. They are on a field. There is an orange cone by the first boy and a soccer ball rolling behind him. The first boy is frowning and has his hand on his hip. The second boy is smiling and has his fist up in the air. 
3FDP8	4	a	There is a boy wearing a track uniform that has the number five on the front. He has a blue ribbon in his hand with the number one on it. Behind him a boy and girl are walking side by side. Behind them is a group of kids. All of them are wearing track uniforms. There are a set of benches in the back.  The kids behind the boy are smiling
3LX3V	11	a	There is a boy sitting in front of a piano. He has a piano book open in front of him and is playing. On the top of the piano is a statue. The statue is frowning and plugging in his ears with his fingers. 
BR82B	12	a	There is a boy. He is wearing black swimming trunks and has a orange beach towel over his shoulders. He is rummaging through his closet. Behind him is his bed. It has sweaters and shirts on it. Beneath it is a pair of green fins. There boy has rolling skates in his hand.  There a boot next to his foot. There are items under the bed.
LUPW2	12	a	There is a boy sitting at a desk. On the desk is an open notebook with a picture of a hot air balloon and an eraser. The boy has a drawer pulled open from the desk and is taking something out of it. 
W236I	10	a	There is a boy and a girl. They are sitting on a set of blue stairs. The girl is holding a glass of juice in her hand and is looking at the boy. The boy is holding his knee and looking down at it. His glass of juice is standing beside him on the stair. 
XW3ES	6	a	The   kids are in line. The kids are standing up. "Theres one girl in line." "Theres two boys in line." The boy in the green shirt is looking at his elbow. The boy in the blue shirt is holding an ice cream cone. The girl at the end of the line is looking at the boy in the green shirt.
TIA9V	12	a	"Theres duck feet under the fence." "The  title says whos there." There are sheep feet under the fence. The animals are in a barn. The fence is brown. "Theres pig feet under the fence." "Theres horse feet under the fence." "Theres horse ears peeking over the fence." "Theres dog feet under the fence."
KMMBQ	0	a	The green fish is looking at the blue fish. The blue fish is looking at the green fish. The two fish are in the water. The blue fish has a long nose. 
LVGGN	7	a	The  boy is reaching behind the car seat. The boy is wearing a red shirt. The parents are in the front seat. The boy has blond hair. The is a green cooler behind the boys seat. His parents are sitting in the drivers and passengers seat.
YTDKD	7	a	The boy is clipping his seat belt. The dad is clipping his seat belt. They are in the car. The son is wearing a green shirt. The father is wearing a blue sweater.
NLPRQ	13	a	"Theyre in the living room." The mother is sitting with her feet up. The mother is reading the paper. The son is sitting on the floor. "Theyre son is playing with his toys." The mother is looking at him.
H62GS	10	a	They are in a school. The boy is showing the teacher his paper. There other students behind them. The teacher is wearing a shirt. They boy is smiling. He is wearing a green jacket. There are green lockers behind them.
80JVA	2	a	The mother is sitting in a yellow chair. The daughter is wearing large shoes. The mother is looking at the girl with her finger up. The rug is blue and yellow. The mother has a book in her lap. The daughter is looking at the mother and saying something. The mother is wearing a purple dress.
XPP7R	0	a	"Its raining outside." They are waiting on the school bus. The boy in purple is holding an umbrella. The girl has her shirt on her head. The boy in yellow is holding his book on his head.
CFSPR	4	a	The students are in class. Most off them are sitting at the table. There is one student standing. "Theres a glass box on table." The glass box has a lizard in it. The kids at the table have a notebook in front of them. There is a door and a window behind them. "Theres a plant in the window."
NADHW	8	a	The kid is swiping at the dog. The woman is looking at the boy. The man is also looking at the child. The house is orange. The woman is holding a red leash. The boy is pulling back his hand back. His mouth is open.
5HMPI	8	a	The dog is smiling. "Theyre in a park." The lady is smiling at the dog. The lady is down on one knee next to the dog. She has the leash in her hand. The mother and son are looking at the dog. The mother is smiling.
M6TST	4	a	The boy in green is sitting down with his arms folded. The boy in green is frowning. The kids behind the boy in green are bowling. 
WRV7U	2	a	The boy is pointing at something on the counter. The boy next to him has jet black hair. The woman is standing up. The dad is standing up. 
E073R	2	a	The mom is holding a leash. The boy is staring at his mom. The dog is staring at the mom. The family is by the front door. The mother is frowning. The boy has his hands in his pockets.
E0A60	12	a	The boy is folding clothes. The boy is in the bathroom. The boy is standing up. The shower curtain has polka dots. 
H84HR	5	a	The students are looking at the girl in purple. The girl dropped her lunch on the ground. The girl is wearing purple. The is picking up her lunch off the floor. The boy in yellow is smiling. The boy in blue is frowning. They are in the cafeteria.
0S5JA	8	a	The boy is sitting at the table. They are having breakfast. The boy is blonde. They are inside the kitchen. The boy is looking at his father. He is saying something. He is holding a glass of juice. The father is opening the fridge.
FYU0C	13	a	The family is having dinner. The mother and son both have blonde hair. They are sitting at the table. The dad is drinking something. The son is looking at the mother. They are both smiling.
PZWGH	8	a	The man is on the phone. The boys are sitting outside. The man is walking alone the side walk. The man is wearing a grey suit and has glasses. The boy in red is standing up. He is making a face. He has one hand to his ear and the other on his head. The boy with the purple shirt is looking at him and smiling.
07DSC	8	a	The friends are all smiling. The friends are all gathered around the table. There is a glass of milk on the table. There are two girls and two boys. The boy and one girl are standing beside the table. One boy and one girl are sitting down.
Y2GLF	2	a	The kids are in school. The boy is frowning at the  girl. The girl is frowning at the boy. The students behind them are watching them. 
Y40AQ	2	a	The boys are outside. The boys are standing up. The boy in purple has his hands in his pant pockets. The  boy in yellow also has his hands in his pockets and a football under his arm. The boys are talking to one another. The is a black fence behind them. There are trees behind them.
5YP4J	13	a	The boys are having a sleepover. They are sitting in a circle. "Theres popcorn in a bowl." They are in in their pjs. The are sitting on sleeping bags. All the boys are looking at the boy in the blue pajamas. He is saying something and gesturing with his hands.
OB0N5	0	a	The kids are outside. The kids have on backpacks. The kids are standing up. The kids are smiling at each other. The girl with the pink backpack is smiling. She is saying something and gesturing with her hands. There are two boys standing in front of her. The two boys are laughing.
IL1A4	0	a	The kids are sitting at the table. The boy in the green shirt is looking at the boy with blonde hair. The boy with a pink shirt is hiding his face from the  other child. The boy in the pink shirt is frowning. The boy with the green shirt is frowning.
3NQS0	4	a	The  kids are in class. Two students have their hands raised. The boy in blue has his hand on his face. The boy in blue is frowning. 
G4WPY	13	a	The students are in the hallway. "Theres green lockers behind the girl." The boy is hiding his books. The girl is frowning with her arms crossed. The boy is saying something to the girl.
JRYAP	4	a	The kids are in the classroom. The girl has a board with 1st place ribbon on it. The boy is carrying a box. The boy is smiling at the girl. The boy is holding his poster in his hand. "Theres a boy walking past behind them." The boy is wearing a black jacket. The boy is smiling. The boy is carrying a box.
WUNUI	4	a	The kids are frowning at the board. The kids are standing in the hallway. One of the three kids is a girl with a long black ponytail. "The board says its a poetry contest." The of the papers on the board has a blue ribbon on it.
STVTR	4	a	The boy with the blue jean jacket is smiling at his friend. The boy with the blue jean jacket is pointing at the wall. The boy with blonde hair is frowning. The man in the back is behind a glass window. 
02Q2R	12	a	The boys are in a living room. "The boys are in their pjs." The boys are watching tv. The boys are having popcorn. "The boy in the green pajamas is hugging a pillow." "The boy in the blue and red pajamas is holding the popcorn." The popcorn is spilling.
7FULN	0	a	The friends are walking through the halls. The kids are in school. The kids are smiling at each other. The kids are carrying their books. 
MT6FP	11	a	The boy is on the phone. The boy is in a gym hallway. The kid with the red shirt on is pointing at other kid. The kid in white is holding a ball. 
0DTJB	3	a	The kids are on a school bus. The boy in red is frowning at his book. The girl is staring at the boy with a blank look on her face. The boy behind them has a red book on his lap. The boy in the red is writing something in the notebook. The boy is looking down at his watch.
20DR4	11	a	The mother is looking at her son. The mother is carrying dirty clothes. The boy is slamming the phone down. The boy is frowning. The mother is walking into the laundry room.
UTS9Q	5	a	There are a lot of people in a dining room. There are children carrying chairs. There is a woman helping another older woman up from her chair. The boy is holding a book and walking away from the table. There man in the purple sweater is carrying chairs. He is smiling down at the younger boy beside him. The younger boy is also carrying a chair. The girl in pink is holding open a green garbage bag.
A6NOV	12	a	The boys are in the restroom. "Theres a towel on the wall." There is soap on the wall. The boy in red is washing his hands. The boy in the blue is walking up to the sink.
T0DR2	10	a	The boy is kneeling and picking up sticks. All the kids are picking up sticks. The  kids are outside a farm house. The sky is cloudy. The  kids are smiling.
IMHVV	12	a	The boy is leaving the bathroom. The boy is wearing a green shirt The boy is standing up. The boy is going toward the hall.
3M45J	13	a	The boy is sitting at the table. The  boy is frowning. The dad is frowning. The boy is cleaning a purple dish. The father is looking at the boy. He has a pair of glasses in his hand. The boy is saying something to the father.
ICJ5Y	11	a	The family is in the living room. The boy is on the floor. The couches are blue. The mom is reading the paper. The father is wearing a green shirt. He is handing a orange mug to his wife. The son is holding up a piece of paper. He is looking at the father.
A6N24	3	a	The boy is holding a flute. The boy is sitting on the bed. The boy has out sheet music. The boy is frowning with his hand on his head. 
9GQH6	12	a	The boy is pulling paper towels. The boy is in the bathroom. There is a cup knocked over. The curtains have white dots. The boy has on a blue jacket. He is smiling.
